product,author,stars,sentiment,tags,free_text,clean_text,processed_text,tokens_lemma
cushion,c*****3,3,neutral,"{'Usage Experience': 'only use one time.', 'Benefits': 'too drying', 'Beauty Profile': 'dry and sensitive skin'}","Bought wrongly, supposed to buy the cover all cushion and not the matte one. Realised my mistake after less than 12 hours of ordering but seller refuse to cancel my order.",bought wrongly supposed to buy the cover all cushion and not the matte one realised my mistake after less than hours of ordering but seller refuse to cancel my order,wrongly supposed cover cushion matte realised mistake less hour ordering refuse cancel,"['wrongly', 'supposed', 'cover', 'cushion', 'matte', 'realised', 'mistake', 'less', 'hour', 'ordering', 'refuse', 'cancel']"
cushion,b*****r,3,neutral,{'Packaging': 'first time trying the matte one and didnt really like it cs its too dry'},time trying the matte one and didnt really like it cs its too dry,time trying the matte one and didnt really like it cs its too dry,trying matte didnt like dry,"['trying', 'matte', 'didnt', 'like', 'dry']"
cushion,s*****7,3,neutral,{},"Fast delivery in a good condition, good value for money.....",in a good condition good value for money,good condition good value money,"['good', 'condition', 'good', 'value', 'money']"
cushion,c*****1,3,neutral,{},"I’m oily skin but to me it’s a bit dry and hard to spread, quite disappointed.",i m oily skin but to me it s a bit dry and hard to spread quite disappointed,oily skin bit dry hard spread quite disappointed,"['oily', 'skin', 'bit', 'dry', 'hard', 'spread', 'quite', 'disappointed']"
cushion,f*****1,3,neutral,{'Full coverage Texture': 'wear for long hours  well packed fast delivery..earlier time i bought two in one price ..today i got one perfect stay and one sticker.. looks like i got scam by them..when i placed order  the poster  shown buy one box free one box..but today changed to buy one box free one gift 😓'},well packed fast delivery..earlier time i bought two in one price ..today i got one perfect stay and one sticker.. looks like i got scam by them..when i placed order  the poster  shown buy one box free one box..but today changed to buy one box free one gift 😓,earlier time i bought two in one price today i got one perfect stay and one sticker looks like i got scam by them when i placed order the poster shown buy one box free one box but today changed to buy one box free one gift,earlier today perfect stay sticker look like scam placed poster shown box free box today changed box free gift,"['earlier', 'today', 'perfect', 'stay', 'sticker', 'look', 'like', 'scam', 'placed', 'poster', 'shown', 'box', 'free', 'box', 'today', 'changed', 'box', 'free', 'gift']"
cushion,p*****1,3,neutral,{},I think very dry for dry skin. Quite acceptable for Youngest,i think very dry for dry skin quite acceptable for youngest,think dry dry skin quite acceptable youngest,"['think', 'dry', 'dry', 'skin', 'quite', 'acceptable', 'youngest']"
cushion,w*****5,3,neutral,"{'Usage Experience': 'texture good', 'User Tips': 'quality good', 'Packaging': 'nice'}","Seller mentioned b1f1 meaning buy one free one sticker, refer to the picture attached",seller mentioned b f meaning buy one free one sticker refer to the picture attached,mentioned meaning free sticker refer picture attached,"['mentioned', 'meaning', 'free', 'sticker', 'refer', 'picture', 'attached']"
cushion,f*****_,3,neutral,{},"Sebelum beli, kena baca betul2.. Ingtkan buy1 cushion free 1 cushion rupanya buy 1 cushion free 1 gift mcm sticker 😏",sebelum beli kena baca betul ingtkan buy cushion free cushion rupanya buy cushion free gift mcm sticker,sebelum beli kena baca betul ingtkan cushion free cushion rupanya cushion free gift mcm sticker,"['sebelum', 'beli', 'kena', 'baca', 'betul', 'ingtkan', 'cushion', 'free', 'cushion', 'rupanya', 'cushion', 'free', 'gift', 'mcm', 'sticker']"
cushion,u4zok_8joy,3,neutral,{},Buy one free one(buy one skintific free one gift) barang sampai dengan selamat,buy one free one buy one skintific free one gift barang sampai dengan selamat,free free gift barang sampai dengan selamat,"['free', 'free', 'gift', 'barang', 'sampai', 'dengan', 'selamat']"
cushion,k*****3,3,neutral,"{'Texture': 'matte', 'Coverage': 'not able to cover dark spots and melasma 😔'}",Coverage:not able to cover dark spots and melasma 😔,coverage not able to cover dark spots and melasma,coverage able cover dark spot melasma,"['coverage', 'able', 'cover', 'dark', 'spot', 'melasma']"
cushion,lilypalas097,3,neutral,"{'Texture': 'cushion ok', 'Coverage': ""for me it not full coverage bcuz the shade is not a match me it's too light for me""}",ok Coverage:for me it not full coverage bcuz the shade is not a match me it's too light for me,ok coverage for me it not full coverage bcuz the shade is not a match me it s too light for me,coverage full coverage bcuz shade match light,"['coverage', 'full', 'coverage', 'bcuz', 'shade', 'match', 'light']"
cushion,yihui8,3,neutral,{},undertone is not really that yellow for warm skin,undertone is not really that yellow for warm skin,undertone yellow warm skin,"['undertone', 'yellow', 'warm', 'skin']"
cushion,k*****u,3,neutral,{},Advertisement is misleading,advertisement is misleading,advertisement misleading,"['advertisement', 'misleading']"
cushion,jiefung,3,neutral,{},Please improve the quality packaging,please improve the quality packaging,please improve quality,"['please', 'improve', 'quality']"
cushion,s*****n,3,neutral,{},"Too matte and feels drying even on oily skin. Patchy, hard to blend. Shade match is not decent. Neutral but either has pink tone or orange tone. Just keeping it in my drawer until it expires.",too matte and feels drying even on oily skin patchy hard to blend shade match is not decent neutral but either has pink tone or orange tone just keeping it in my drawer until it expires,matte feel drying oily skin patchy hard blend shade match decent neutral either pink tone orange tone keeping drawer expires,"['matte', 'feel', 'drying', 'oily', 'skin', 'patchy', 'hard', 'blend', 'shade', 'match', 'decent', 'neutral', 'either', 'pink', 'tone', 'orange', 'tone', 'keeping', 'drawer', 'expires']"
cushion,9*****x,3,neutral,"{'User Tips': 'try to use hydrating primer only on t-zone with this, it’ll look amazing', 'Beauty Profile': 'oily on t-zone area', 'Beauty Effect': 'matte and smooth with primer  i wore this once with my usual skincare, toner, moisturiser and sunscreen but no primer, my base cracked so bad.'}","i wore this once with my usual skincare, toner, moisturiser and sunscreen but no primer, my base cracked so bad. But i found a solution for it which i used only moisturiser with a hydrating primer from silky girl or dazzle me pore primer, my base looks smoother than ever. there’s only one concern now, i couldn’t find my perfect shade as i kinda have a neutral olive undertone",i wore this once with my usual skincare toner moisturiser and sunscreen but no primer my base cracked so bad but i found a solution for it which i used only moisturiser with a hydrating primer from silky girl or dazzle me pore primer my base looks smoother than ever there s only one concern now i couldn t find my perfect shade as i kinda have a neutral olive undertone,wore usual skincare toner moisturiser sunscreen primer base cracked bad found solution moisturiser hydrating primer silky girl dazzle pore primer base look smoother ever concern find perfect shade kinda neutral olive undertone,"['wore', 'usual', 'skincare', 'toner', 'moisturiser', 'sunscreen', 'primer', 'base', 'cracked', 'bad', 'found', 'solution', 'moisturiser', 'hydrating', 'primer', 'silky', 'girl', 'dazzle', 'pore', 'primer', 'base', 'look', 'smoother', 'ever', 'concern', 'find', 'perfect', 'shade', 'kinda', 'neutral', 'olive', 'undertone']"
cushion,s*****s,3,neutral,"{'Usage Experience': 'color was too dark for normal ppl, make skin dull, no like korean type cushion,', 'Benefits': 'yes matte finish', 'Packaging': 'packaging nice'}","was too dark for normal ppl, make skin dull, no like korean type cushion, Benefits:yes matte finish Packaging:packaging nice",was too dark for normal ppl make skin dull no like korean type cushion benefits yes matte finish packaging,dark normal ppl make skin dull like korean type cushion benefit yes matte finish,"['dark', 'normal', 'ppl', 'make', 'skin', 'dull', 'like', 'korean', 'type', 'cushion', 'benefit', 'yes', 'matte', 'finish']"
cushion,c*****i,3,neutral,{},"This product exceeded my expectations! Great quality, reliable performance, and exactly as described.",this product exceeded my expectations great quality reliable performance and exactly as described,exceeded expectation great quality reliable performance exactly described,"['exceeded', 'expectation', 'great', 'quality', 'reliable', 'performance', 'exactly', 'described']"
cushion,j*****3,3,neutral,{},"Saw some KOL advertising this product, bought without hesitation due to affordable price. But the outcome wasn’t as expected, very ‘cakey’ feeling on face after applying. Although coverage is quite ok, but not natural looking. Quite disappointing",saw some kol advertising this product bought without hesitation due to affordable price but the outcome wasn t as expected very cakey feeling on face after applying although coverage is quite ok but not natural looking quite disappointing,saw kol advertising without hesitation due affordable outcome expected cakey feeling face applying although coverage quite natural looking quite disappointing,"['saw', 'kol', 'advertising', 'without', 'hesitation', 'due', 'affordable', 'outcome', 'expected', 'cakey', 'feeling', 'face', 'applying', 'although', 'coverage', 'quite', 'natural', 'looking', 'quite', 'disappointing']"
cushion,a*****4,3,neutral,{},"For me who is normal to dry skin type,,not very recommended,, tp sape yg ade skin type yg lain tu okay la kot  I prefer the old version one❤️",for me who is normal to dry skin type not very recommended tp sape yg ade skin type yg lain tu okay la kot i prefer the old version one,normal dry skin type recommended sape ade skin type lain okay kot prefer old version,"['normal', 'dry', 'skin', 'type', 'recommended', 'sape', 'ade', 'skin', 'type', 'lain', 'okay', 'kot', 'prefer', 'old', 'version']"
cushion,n*****9,3,neutral,"{'Beauty Profile': '25, a bit tan, oily skin'}",The product arrived in good condition. I haven't tried it yet. Hopefully it suits my skin.,the product i haven t tried it yet hopefully it suits my skin,tried yet hopefully suit skin,"['tried', 'yet', 'hopefully', 'suit', 'skin']"
cushion,b*****0,3,neutral,"{'Benefits': 'oil control and waterproof', 'Beauty Effect': 'matte', 'Usage Experience': 'not full coverage as advertised'}",Apparently you have to put two or three layer to fully cover acne scar. And also very thick appliance. The colour and finishing was good but need to be apply too much to cover all is too much.,apparently you have to put two or three layer to fully cover acne scar and also very thick appliance the colour and finishing was good but need to be apply too much to cover all is too much,apparently put three layer fully cover acne scar thick appliance colour finishing good need apply cover,"['apparently', 'put', 'three', 'layer', 'fully', 'cover', 'acne', 'scar', 'thick', 'appliance', 'colour', 'finishing', 'good', 'need', 'apply', 'cover']"
cushion,t*****e,3,neutral,{},Thanks so much for the fast delivery but me received in this condition 😮‍💨,thanks so much for the but me received in this condition,thanks condition,"['thanks', 'condition']"
cushion,j*****6,3,neutral,{},The shades are not well balanced - shade 02 ivory is too dark while shade 01 vanilla is too light Fast delivery  Affordable price,the shades are not well balanced shade ivory is too dark while shade vanilla is too light affordable price,shade well balanced shade ivory dark shade vanilla light affordable,"['shade', 'well', 'balanced', 'shade', 'ivory', 'dark', 'shade', 'vanilla', 'light', 'affordable']"
cushion,e*****y,3,neutral,{'Texture': 'havent try'},Received in good packaging. Will review on coverage once had try,received in will review on coverage once had try,review coverage try,"['review', 'coverage', 'try']"
cushion,w*****d,3,neutral,{},"Almond shade is orangey. Cant really rely on the pictures of the models they provided. Very farrr off. A bit drying, even though i’ve prep my face. If u’d like to powder your face after using this, make sure it’s a good one. Or ur face will end up looking cakey.",almond shade is orangey cant really rely on the pictures of the models they provided very farrr off a bit drying even though i ve prep my face if u d like to powder your face after using this make sure it s a good one or ur face will end up looking cakey,almond shade orangey cant rely picture model provided farrr bit drying though prep face like powder face make sure good face end looking cakey,"['almond', 'shade', 'orangey', 'cant', 'rely', 'picture', 'model', 'provided', 'farrr', 'bit', 'drying', 'though', 'prep', 'face', 'like', 'powder', 'face', 'make', 'sure', 'good', 'face', 'end', 'looking', 'cakey']"
cushion,v*****n,3,neutral,{},"Initial apply was great. Feels matte and non tacky, but the makeup on my face will turn cakey after an hour. Tested for few days with same outcome.",initial apply was great feels matte and non tacky but the makeup on my face will turn cakey after an hour tested for few days with same outcome,initial apply great feel matte non tacky makeup face turn cakey hour tested day outcome,"['initial', 'apply', 'great', 'feel', 'matte', 'non', 'tacky', 'makeup', 'face', 'turn', 'cakey', 'hour', 'tested', 'day', 'outcome']"
cushion,i*****n,3,neutral,{'Coverage': 'matte coverage'},"When wearing it on my face, give a matte finish but still can look oily after 2-3 hours wearing it.",when wearing it on my face give a matte finish but still can look oily after hours wearing it,wearing face give matte finish look oily hour wearing,"['wearing', 'face', 'give', 'matte', 'finish', 'look', 'oily', 'hour', 'wearing']"
cushion,j*****0,3,neutral,{},My first purchase from this os after viewing multiple ads on fb. But the coverage of this matte cushion is not as per expected. Those bumps and pimples on face are even more obvious after applying this matte.,my first purchase from this os after viewing multiple ads on fb but the coverage of this matte cushion is not as per expected those bumps and pimples on face are even more obvious after applying this matte,viewing multiple ad coverage matte cushion per expected bump pimple face obvious applying matte,"['viewing', 'multiple', 'ad', 'coverage', 'matte', 'cushion', 'per', 'expected', 'bump', 'pimple', 'face', 'obvious', 'applying', 'matte']"
cushion,a*****5,3,neutral,{},"product was long expired, very hot tread products, not yet try, hopefully it is worth to buy!",product was long expired very hot tread products not yet try hopefully it is worth to buy,long expired hot tread product yet try hopefully worth,"['long', 'expired', 'hot', 'tread', 'product', 'yet', 'try', 'hopefully', 'worth']"
cushion,i*****y,3,neutral,{},Bad packing. Wanted to buy for my friends but the box is all dented. They put in courier bag instead of box.,bad packing wanted to buy for my friends but the box is all dented they put in courier bag instead of box,bad packing wanted friend box dented put courier bag instead box,"['bad', 'packing', 'wanted', 'friend', 'box', 'dented', 'put', 'courier', 'bag', 'instead', 'box']"
cushion,x*****1,3,neutral,"{'Texture': 'a bit dry for dry skin', 'Coverage': 'not bad'}","It’s a little bit dry for my skin , not suitable for dry skin  , the coverage is ok",it s a little bit dry for my skin not suitable for dry skin the coverage is ok,little bit dry skin suitable dry skin coverage,"['little', 'bit', 'dry', 'skin', 'suitable', 'dry', 'skin', 'coverage']"
cushion,k*****9,3,neutral,{},Received wrong shade instead of the one i ordered. Unable to return it because i’m travelling abroad. Luckily it still suits my skin. Just please don’t make this simple mistake anymore after this.,received wrong shade instead of the one i ordered unable to return it because i m travelling abroad luckily it still suits my skin just please don t make this simple mistake anymore after this,wrong shade instead ordered unable return travelling abroad luckily suit skin please make simple mistake anymore,"['wrong', 'shade', 'instead', 'ordered', 'unable', 'return', 'travelling', 'abroad', 'luckily', 'suit', 'skin', 'please', 'make', 'simple', 'mistake', 'anymore']"
cushion,c*****n,3,neutral,{},"Gave this a try since it’s been getting so many positive reviews, even some pretty well known celebs seem to love it. Maybe it’s just me not applying it the right way, but it ended up looking patchy on my face, and I had to wipe it off completely. That said, I do think it feels nicer than Tir Tir. Might work better for others, just didn’t sit well on my skin this round.",gave this a try since it s been getting so many positive reviews even some pretty well known celebs seem to love it maybe it s just me not applying it the right way but it ended up looking patchy on my face and i had to wipe it off completely that said i do think it feels nicer than tir tir might work better for others just didn t sit well on my skin this round,gave try since getting many positive review pretty well known celebs seem love maybe applying right way ended looking patchy face wipe completely said think feel nicer tir tir might work better others sit well skin round,"['gave', 'try', 'since', 'getting', 'many', 'positive', 'review', 'pretty', 'well', 'known', 'celebs', 'seem', 'love', 'maybe', 'applying', 'right', 'way', 'ended', 'looking', 'patchy', 'face', 'wipe', 'completely', 'said', 'think', 'feel', 'nicer', 'tir', 'tir', 'might', 'work', 'better', 'others', 'sit', 'well', 'skin', 'round']"
cushion,g*****2,3,neutral,{},"19th order, 22nd receive. 1st purchase, not yet try. Hopefully it is fragrance free and good for oil control.",th order nd receive st purchase not yet try hopefully it is fragrance free and good for oil control,receive yet try hopefully fragrance free good oil control,"['receive', 'yet', 'try', 'hopefully', 'fragrance', 'free', 'good', 'oil', 'control']"
cushion,s*****n,3,neutral,"{'Usage Experience': 'coverage is good but hard to apply around nose area.', 't control oil fo my skin that much Beauty Profile': 'skin tone'}",is good but hard to apply around nose area. The colour chosen look quiet fair for me. Benefits:It doesn't control oil fo my skin that much Beauty Profile:skin tone,is good but hard to apply around nose area the colour chosen look quiet fair for me benefits it doesn t control oil fo my skin that much beauty profile skin tone,good hard apply around nose area colour chosen look quiet fair benefit control oil skin beauty profile skin tone,"['good', 'hard', 'apply', 'around', 'nose', 'area', 'colour', 'chosen', 'look', 'quiet', 'fair', 'benefit', 'control', 'oil', 'skin', 'beauty', 'profile', 'skin', 'tone']"
cushion,l*****y,3,neutral,"{'Texture': 'matte', 'Coverage': 'medium  it has visible pink undertone, i have only tried it on the back of my hand though. maybe itd be different on my face. who knows, (ivory shade)'}","it has visible pink undertone, i have only tried it on the back of my hand though. maybe itd be different on my face. who knows, (ivory shade)",it has visible pink undertone i have only tried it on the back of my hand though maybe itd be different on my face who knows ivory shade,visible pink undertone tried back hand though maybe itd different face know ivory shade,"['visible', 'pink', 'undertone', 'tried', 'back', 'hand', 'though', 'maybe', 'itd', 'different', 'face', 'know', 'ivory', 'shade']"
cushion,j*****e,3,neutral,{},I'm oily skin people but this matte cushion is very thick for me and also abit yellow,i m oily skin people but this matte cushion is very thick for me and also abit yellow,oily skin people matte cushion thick abit yellow,"['oily', 'skin', 'people', 'matte', 'cushion', 'thick', 'abit', 'yellow']"
cushion,s*****4,3,neutral,{},No Really nice as influence comment but ok price ok reasonable,no really nice as influence comment but ok price ok reasonable,nice influence comment reasonable,"['nice', 'influence', 'comment', 'reasonable']"
cushion,o*****a,3,neutral,{},I tot will received the “jeans” cover. But yang normal punya sampai. Thank you.,i tot will received the jeans cover but yang normal punya sampai thank you,tot jean cover yang normal punya sampai,"['tot', 'jean', 'cover', 'yang', 'normal', 'punya', 'sampai']"
cushion,a*****z,3,neutral,{},"Ordered Petal but got Ivory code instead. Patutlah masa cuba mcm tercerah dari warna kulit. Pls be more attentive towards customer’s order. Kalau tak ada stok, at least contact dulu tanya if it’s okay to change code atau tak.",ordered petal but got ivory code instead patutlah masa cuba mcm tercerah dari warna kulit pls be more attentive towards customer s order kalau tak ada stok at least contact dulu tanya if it s okay to change code atau tak,ordered petal ivory code instead patutlah masa cuba mcm tercerah dari warna kulit pls attentive towards customer kalau tak ada stok least contact dulu tanya okay change code atau tak,"['ordered', 'petal', 'ivory', 'code', 'instead', 'patutlah', 'masa', 'cuba', 'mcm', 'tercerah', 'dari', 'warna', 'kulit', 'pls', 'attentive', 'towards', 'customer', 'kalau', 'tak', 'ada', 'stok', 'least', 'contact', 'dulu', 'tanya', 'okay', 'change', 'code', 'atau', 'tak']"
cushion,j*****1,3,neutral,{},"I fell this not really smooth , ivory I feel white a bit... no pic...",i fell this not really smooth ivory i feel white a bit no pic,fell smooth ivory feel white bit pic,"['fell', 'smooth', 'ivory', 'feel', 'white', 'bit', 'pic']"
cushion,y*****2,3,neutral,"{'OK Beauty Profile': 'kinda has white cast for my skin', 'Benefits': 'it has moist effect'}","I was kinda confused about picking which shade but ended up picking the right one, but this foundation is not full coverage, more to light coverage only, which doesn't hide the white spot on my face.",i was kinda confused about picking which shade but ended up picking the right one but this foundation is not full coverage more to light coverage only which doesn t hide the white spot on my face,kinda confused picking shade ended picking right foundation full coverage light coverage hide white spot face,"['kinda', 'confused', 'picking', 'shade', 'ended', 'picking', 'right', 'foundation', 'full', 'coverage', 'light', 'coverage', 'hide', 'white', 'spot', 'face']"
cushion,3*****8,3,neutral,{},Asks me to go get your own place in the soop a good day today love,asks me to go get your own place in the soop a good day today love,asks place soop good day today love,"['asks', 'place', 'soop', 'good', 'day', 'today', 'love']"
cushion,s*****a,3,neutral,{},RM0 Victoria's Secret [23-28 Feb]: Get a FREE full-size limited edition mist/lotion with a purchase of RM459+ on beauty & accessories. T&C. Excl. outlets,rm victoria s secret feb get a free full size limited edition mist lotion with a purchase of rm on beauty accessories t c excl outlets,victoria secret feb free full size limited edition mist lotion beauty accessory excl outlet,"['victoria', 'secret', 'feb', 'free', 'full', 'size', 'limited', 'edition', 'mist', 'lotion', 'beauty', 'accessory', 'excl', 'outlet']"
cushion,3*****8,3,neutral,{},Boys and it was a little more about the soop the ok to go get your,boys and it was a little more about the soop the ok to go get your,boy little soop,"['boy', 'little', 'soop']"
cushion,t*****6,3,neutral,{},Fast delivery ..good product ..This one I think the quality not so good .. 会卡粉😅,good product this one i think the quality not so good,good think quality good,"['good', 'think', 'quality', 'good']"
cushion,i*****i,3,neutral,{'Usage Experience': 'no experience yet because before this pakai code 3'},experience yet because before this pakai code 3A almond nmpk gelap sgt bila try dkt boutique sogo dia suggest to choose code 02 so nnti kita try ok 😉,experience yet because before this pakai code a almond nmpk gelap sgt bila try dkt boutique sogo dia suggest to choose code so nnti kita try ok,experience yet pakai code almond nmpk gelap sgt bila try dkt boutique sogo dia suggest choose code nnti kita try,"['experience', 'yet', 'pakai', 'code', 'almond', 'nmpk', 'gelap', 'sgt', 'bila', 'try', 'dkt', 'boutique', 'sogo', 'dia', 'suggest', 'choose', 'code', 'nnti', 'kita', 'try']"
cushion,a*****a,3,neutral,{'Coverage': '6/10'},"I don’t think this matte formula is the same as when I first bought it. The product doesn’t last as long, and after 2-3 hours of wear, my face looks cakey.",i don t think this matte formula is the same as when i first bought it the product doesn t last as long and after hours of wear my face looks cakey,think matte formula last long hour wear face look cakey,"['think', 'matte', 'formula', 'last', 'long', 'hour', 'wear', 'face', 'look', 'cakey']"
cushion,y*****o,3,neutral,{},courier sent to wrong house luckily the neighbor sent it back to us personally,courier sent to wrong house luckily the neighbor sent it back to us personally,courier sent wrong house luckily neighbor sent back personally,"['courier', 'sent', 'wrong', 'house', 'luckily', 'neighbor', 'sent', 'back', 'personally']"
cushion,n*****h,3,neutral,{},not effectives at all. not a worth to buy. btw thanks seller for fast ship,not effectives at all not a worth to buy btw thanks seller for fast ship,effectives worth btw thanks fast ship,"['effectives', 'worth', 'btw', 'thanks', 'fast', 'ship']"
cushion,n*****h,3,neutral,{},"not worth the hype, cepat oxide, cakey, tak smooth bila apply pada muka.",not worth the hype cepat oxide cakey tak smooth bila apply pada muka,worth hype cepat oxide cakey tak smooth bila apply pada muka,"['worth', 'hype', 'cepat', 'oxide', 'cakey', 'tak', 'smooth', 'bila', 'apply', 'pada', 'muka']"
cushion,h*****n,3,neutral,"{'Coverage': 'idk but its off...', 'Texture': ""the texture is ok but its so hard to blend and gets patchy so fast. maybe its my skin... but it really doesnt suit me it doesn't reach how""}",but its off... Texture:the texture is ok but its so hard to blend and gets patchy so fast. maybe its my skin... but it really doesnt suit me it doesn't reach how I expected it to be.,but its off texture the texture is ok but its so hard to blend and gets patchy so fast maybe its my skin but it really doesnt suit me it doesn t reach how i expected it to be,texture texture hard blend get patchy fast maybe skin doesnt suit reach expected,"['texture', 'texture', 'hard', 'blend', 'get', 'patchy', 'fast', 'maybe', 'skin', 'doesnt', 'suit', 'reach', 'expected']"
cushion,s*****0,3,neutral,"{'Takdela matte sangat as it claimed tobbe Beauty Profile': '02 pun agak cerah even dalam video cam gelap  sila improve packaging shipping pls. terus letak gitu je dalam parcel, cam tak secure and senang pecah. i expected more from skintific.'}","sila improve packaging shipping pls. terus letak gitu je dalam parcel, cam tak secure and senang pecah. i expected more from skintific.",sila improve packaging shipping pls terus letak gitu je dalam parcel cam tak secure and senang pecah i expected more from skintific,sila improve shipping pls terus letak gitu dalam cam tak secure senang pecah expected,"['sila', 'improve', 'shipping', 'pls', 'terus', 'letak', 'gitu', 'dalam', 'cam', 'tak', 'secure', 'senang', 'pecah', 'expected']"
cushion,a*****u,3,neutral,"{'Beauty Profile': 'skin type oily', 'Packaging': 'okey', 'Usage Experience': 'easy to wear but dia cepat crack'}",type oily Packaging:okey Usage Experience:easy to wear but dia cepat crack,type oily packaging okey usage experience easy to wear but dia cepat crack,type oily okey usage experience easy wear dia cepat crack,"['type', 'oily', 'okey', 'usage', 'experience', 'easy', 'wear', 'dia', 'cepat', 'crack']"
cushion,r*****0,3,neutral,{'Coverage': 'ok'},Texture:Nice and blend well,texture nice and blend well,texture nice blend well,"['texture', 'nice', 'blend', 'well']"
cushion,h*****n,3,neutral,{},Good. Delivery is so fast!,good delivery is so fast,good fast,"['good', 'fast']"
cushion,c*****y,3,neutral,{},Not suitable with my skin,not suitable with my skin,suitable skin,"['suitable', 'skin']"
cushion,l*****y,3,neutral,{},Not as good as described,not as good as described,good described,"['good', 'described']"
cushion,n*****9,3,neutral,{},Silap Code! Em. Please check,silap code em please check,silap code please check,"['silap', 'code', 'please', 'check']"
cushion,r*****g,3,neutral,{},"1st time order, will update later",st time order will update later,update later,"['update', 'later']"
cushion,t*****o,3,neutral,{},nice product and fast delivery but u give me refill not the whole thing leh🥲,nice product and but u give me refill not the whole thing leh,nice give refill whole thing leh,"['nice', 'give', 'refill', 'whole', 'thing', 'leh']"
cushion,n*****n,3,neutral,"{'Beauty Effect': 'coverage 8/10, matte 7/10, bit sticky not like others matte fd.', 'Benefits': '8hrs already worn out, had to reapply like thick till ok.'}","Ive been using M brands for 10years and change to this brand, unfortunately it doesnt suit my skin. I'm having bit breakout and the texture, finishing, coverage, doesnt meet my expectation. For overall 7/10.",ive been using m brands for years and change to this brand unfortunately it doesnt suit my skin i m having bit breakout and the texture finishing coverage doesnt meet my expectation for overall,ive brand year change brand unfortunately doesnt suit skin bit breakout texture finishing coverage doesnt meet expectation overall,"['ive', 'brand', 'year', 'change', 'brand', 'unfortunately', 'doesnt', 'suit', 'skin', 'bit', 'breakout', 'texture', 'finishing', 'coverage', 'doesnt', 'meet', 'expectation', 'overall']"
cushion,qiladory,2,negative,{},"The finishing is good TAPI CEPAT HABIS! I bukan jenis topup make up, not really recommended",the finishing is good tapi cepat habis i bukan jenis topup make up not really recommended,finishing good tapi cepat habis bukan jenis topup make recommended,"['finishing', 'good', 'tapi', 'cepat', 'habis', 'bukan', 'jenis', 'topup', 'make', 'recommended']"
cushion,cloudietan_29,2,negative,{},"Received, but package not good 😞",received but package not good,package good,"['package', 'good']"
cushion,a*****h,2,negative,{},misleading promo. said b1f1 and i even asked the live host and the live host said yes will get 2 cushion. but turns out it just 1 cushion and 1 sticker,misleading promo said b f and i even asked the live host and the live host said yes will get cushion but turns out it just cushion and sticker,misleading promo said asked live host live host said yes cushion turn cushion sticker,"['misleading', 'promo', 'said', 'asked', 'live', 'host', 'live', 'host', 'said', 'yes', 'cushion', 'turn', 'cushion', 'sticker']"
cushion,chansey231213,2,negative,{},"I buy buy 1 Free 1, but received 1 only!!!! Order on 24/5 Melaka, received on 25/5 selangor",i buy buy free but received only order on melaka received on selangor,free melaka selangor,"['free', 'melaka', 'selangor']"
cushion,kathynotperry,2,negative,"{'Good User Tips': 'misleading information when they say buy 1 free 1', 'Benefits': 'only get one cushion and 1 sticker pack while the photo show two cushions'}",User Tips:misleading information when they say buy 1 free 1 Benefits:only get one cushion and 1 sticker pack while the photo show two cushions,user tips misleading information when they say buy free benefits only get one cushion and sticker pack while the photo show two cushions,user tip misleading information say free benefit cushion sticker pack photo show cushion,"['user', 'tip', 'misleading', 'information', 'say', 'free', 'benefit', 'cushion', 'sticker', 'pack', 'photo', 'show', 'cushion']"
cushion,s*****y,2,negative,{},So called buy1free1 is free stickers only. Felt like got scammed,so called buy free is free stickers only felt like got scammed,called free free sticker felt like scammed,"['called', 'free', 'free', 'sticker', 'felt', 'like', 'scammed']"
cushion,b*****i,2,negative,"{'Coverage': 'medium to high coverage', 'Texture': 'matte, abit dry  unfortunately this shade is way too dark for me... and'}","unfortunately this shade is way too dark for me... and I can't do anything about it 😭 the coverage is pretty good. if you have dry skin like me, I don't really recommend. this cushion is more for oil skin.",unfortunately this shade is way too dark for me and i can t do anything about it the coverage is pretty good if you have dry skin like me i don t really recommend this cushion is more for oil skin,unfortunately shade way dark anything coverage pretty good dry skin like recommend cushion oil skin,"['unfortunately', 'shade', 'way', 'dark', 'anything', 'coverage', 'pretty', 'good', 'dry', 'skin', 'like', 'recommend', 'cushion', 'oil', 'skin']"
cushion,m*****s,2,negative,{},Why is the cushion leaking eh so sad…,why is the cushion leaking eh so sad,cushion leaking sad,"['cushion', 'leaking', 'sad']"
cushion,maisarah222_,2,negative,{},received wrong item,received wrong item,wrong,['wrong']
cushion,ecahhjela,2,negative,{},i got the wrong shade,i got the wrong shade,wrong shade,"['wrong', 'shade']"
